name	term	lev	seq	value
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111130600	-0.437104478345652
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111130689	-0.0636295657033677
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111130698	-0.0174791248719192
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111130755	0.192322600681133
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111130790	0.522572306407887
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111130837	-0.171793727073663
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111130869	0.325093255600693
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111130932	0.192719474165584
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111131374	-0.126848348982042
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111131610	0.512951713799281
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111131756	-0.204216802651413
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111132204	-0.117210967565517
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111132503	0.0502755779823584
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111132658	0.112340366708423
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111132990	-0.237882365403737
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111133414	-0.256806360036302
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111133654	-0.384247517696783
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111133758	-0.43291066604105
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111133851	-0.0133435073037629
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111134081	-0.416119124608254
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111134286	-0.14190098465131
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111134304	0.295648267341599
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111134434	0.0329771591818471
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111134594	0.303831004950198
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111134737	-0.383798954433602
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111135160	-0.585135576172021
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111135284	0.343843660752044
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111135353	0.987580165242748
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111135365	-0.0176899352367163
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111135471	-0.120948911694716
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111135564	-0.0398915208829353
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111135570	-0.0448152957570011
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111135830	-0.0810020468328161
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111135948	-0.0475678223097735
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111136084	0.279233159944451
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111136120	0.454268407793418
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111136147	-0.470559659632659
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111136350	0.254125596727734
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111136477	-0.00729318802832896
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111136530	-0.0812906795601984
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111136545	0.170786641621899
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111136887	-0.159509880982631
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111137683	0.308469846676576
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111138054	-0.665150970083539
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111138117	-0.660190053861263
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111138124	-0.220861379886005
"negative regulation of biological process"	GO:0048519;GO:0010629;GO:0010605;GO:0009892	3	LOC111138487	0.0590816100328695
"resolution of meiotic recombination intermediates"	GO:0000712	4	LOC111119807	0.0152645888460899
"resolution of meiotic recombination intermediates"	GO:0000712	4	LOC111119831	-0.864570999736916
"resolution of meiotic recombination intermediates"	GO:0000712	4	LOC111120849	0.416035870499528
"resolution of meiotic recombination intermediates"	GO:0000712	4	LOC111120979	0.217058962800911
"resolution of meiotic recombination intermediates"	GO:0000712	4	LOC111125129	-0.0849985931720545
"resolution of meiotic recombination intermediates"	GO:0000712	4	LOC111126926	0.177431016465812
"resolution of meiotic recombination intermediates"	GO:0000712	4	LOC111131667	-0.0362000984862942
"resolution of meiotic recombination intermediates"	GO:0000712	4	LOC111134145	-0.170799770174204
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111102689	-0.271337329474386
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111102811	-0.46479908650115
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111103150	-0.0805407354858278
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111104500	-0.179805650674965
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111108764	0.402728308060295
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111109468	0.471011830908739
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111109888	0.45806467009718
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111110337	-0.410185539872533
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111110369	-0.272959688530487
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111113299	0.310465879028971
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111113398	0.243150839015845
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111114718	0.497715895112317
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111118293	-0.467324110433675
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111120248	-0.597880306492838
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111120250	-0.339923816280123
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111121408	0.332663101617801
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111122981	-0.292210123960855
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111123463	-0.646053328130108
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111124252	-0.257018060447888
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111124261	-0.257999262091213
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111124752	0.241171733080063
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111124928	-0.181373215965446
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111126731	0.206913273225149
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111127195	0.004541480440059
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111127354	-0.241994102058479
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111128694	-0.0546920679895227
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111128745	-0.0717996487509656
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111131049	0
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111132297	-0.10652648510491
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111132918	0.296304402623621
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111134440	0
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111135225	-0.393861925970433
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111136425	-0.049224248967654
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111137089	-0.67379536087745
"cellular macromolecule biosynthetic process"	GO:0034645	2	LOC111137903	-0.18552196810277
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111099721	-0.0494054575368929
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111099934	-0.240769687483339
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111100289	0.0025576094055666
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111100878	-0.140231895571071
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111101815	-0.601548701973659
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111102871	-0.586519455087843
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111106048	0.329954841297063
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111108144	0.602590736341526
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111111295	0.193535250520915
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111111995	0.277563852524689
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111118945	-0.0101926338282445
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111120809	-0.00350751291913466
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111122717	0.163507023770997
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111123325	-0.137035777178988
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111124607	-0.0636295657033678
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111124610	0.00540887846801632
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111125798	-0.0498134220239049
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111127040	-0.239034735024917
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111127325	0
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111127879	0.401054344312253
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111127926	-0.0162790066236143
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111128047	0.370872653787591
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111128059	0.0264035939448936
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111129370	0.106678365489148
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111131691	0.247225141349865
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111131738	-0.0300121085929425
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111132058	0.110568184050858
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111132962	0.780589142836803
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111133363	0.79634393169998
"organelle assembly"	GO:0000045;GO:0070925;GO:1905037;GO:0007033	2	LOC111134873	0.424131821741666
