"","symbol","baseMean","log2FC","lfcSE","stat","pvalue","padj","name"
"19","LOC111103273",21.544217597233,1.28123884730217,0.29464572442361,3.49992808929943,0.000465383684314923,0.0345820295789077,"T-complex protein 11-like protein 1, transcript variant X1"
"20","LOC111103294",38.3542926270511,-1.15967821690407,0.22220505131933,-4.09386830543637,4.24235330332067e-05,0.00671966435070713,"wiskott-Aldrich syndrome protein family member 2-like, transcript variant X1"
"22","LOC111103345",437.900866542345,-1.01542517165016,0.226698097051295,-3.3764075729183,0.000734390418132423,0.0470244247525431,"uncharacterized LOC111103345, transcript variant X5"
"23","LOC111103625",57.8790079052229,1.25712456268235,0.17056670004802,5.90457904385092,3.53548330266831e-09,1.41867159991737e-05,"transmembrane protein 39A-like, transcript variant X3"
"24","LOC111103813",4.85975841177019,1.46223529886515,0.359002421128773,3.37667722421941,0.000733670905329677,0.0470244247525431,"coiled-coil domain-containing protein 58-like, transcript variant X1"
"25","LOC111103979",5.12722589451171,-1.70739724161542,0.360948188149481,-4.03769097467214,5.39798964205402e-05,0.00782903606157184,"uncharacterized LOC111103979, transcript variant X1"
"26","LOC111104327",95.7716516807714,-1.09009267979092,0.220611026689293,-3.8080266992914,0.000140080151677705,0.015470503356846,"MAM and LDL-receptor class A domain-containing protein 2-like"
"27","LOC111104711",15.729931934792,-1.34825573023427,0.311445745479341,-3.52631476324701,0.000421385825794351,0.0323098252924357,"uncharacterized LOC111104711, transcript variant X5"
"28","LOC111104792",36.9660800942448,-1.26442859178867,0.242614858331355,-4.18123027899306,2.89936040872399e-05,0.00513272067650285,"alpha-mannosidase 2C1-like, transcript variant X2"
"29","LOC111105071",56.9704201449485,1.22788051731818,0.264373957743706,3.69885341833168,0.000216575626425763,0.0216498543812094,"uncharacterized LOC111105071"
"30","LOC111105293",15.9273447042432,1.28404038101621,0.282917634341786,3.65491668068669,0.00025726551446768,0.0232854305500897,"26S proteasome non-ATPase regulatory subunit 13-like"
"33","LOC111106504",5.69950680318778,1.42991121550906,0.350137605406411,3.36985001693697,0.00075209107158168,0.0476509069457908,"RNA polymerase II-associated protein 3-like, transcript variant X2"
"34","LOC111106900",10.3890923786502,1.36635130114912,0.313922211763634,3.55613989490388,0.000376343731349309,0.0298054331446249,"uncharacterized LOC111106900, transcript variant X1"
"35","LOC111107078",91.9956511174667,-1.13898196121926,0.200569144735539,-4.43229671438957,9.32345922970225e-06,0.00229206116988581,"uncharacterized LOC111107078"
"36","LOC111107250",399.963835888943,-0.758132816054394,0.143675162330496,-3.53667821084856,0.000405193028962144,0.0314691205332018,"dynein heavy chain 3, axonemal-like, transcript variant X1"
"37","LOC111107262",21.589042114621,-1.44403557473362,0.341001632511481,-3.50155383697003,0.000462553507084447,0.0345820295789077,"uncharacterized LOC111107262"
"38","LOC111107449",4.21635645541449,-1.48755621943503,0.359658866686329,-3.44091675213543,0.000579746872416653,0.0403409991338247,"uncharacterized LOC111107449"
"39","LOC111107780",55.4931224532354,-1.07928246103189,0.243094201963239,-3.41136256782174,0.000646390773767574,0.0429903432851605,"uncharacterized LOC111107780"
"41","LOC111108643",20.2415891574668,-1.35194580235809,0.306723722366784,-3.59263311574047,0.000327353333097739,0.0269909549577437,"uncharacterized LOC111108643"
"43","LOC111111088",8.82083207192695,1.47950575876129,0.342653062556688,3.58819427903957,0.000332976138757951,0.0272678010773348,"proteasome activator complex subunit 3-like"
"45","LOC111111498",6.61945163768654,-1.68597327810198,0.354810300148446,-4.0471578122202,5.18432903292212e-05,0.00770480899979216,"uncharacterized LOC111111498, transcript variant X2"
"46","LOC111111633",14.2786019042977,1.42798682318843,0.2966686284064,3.97071584385636,7.16570036780137e-05,0.0094165588083119,"NAD-dependent protein deacetylase sirtuin-2-like"
"48","LOC111111877",2.78126070314423,-1.50806169173779,0.344916572027389,-3.64743765236623,0.000264868554677226,0.0235178478596454,"uncharacterized LOC111111877"
"49","LOC111112319",33.4475133076368,-1.36107050831824,0.253347137826086,-4.38556566240331,1.15684753263574e-05,0.00267810203805174,"ADP-ribosylation factor 2, transcript variant X1"
"51","LOC111112794",68.9642720793161,-1.31138339382989,0.185362314167865,-5.72599343396574,1.02830198136949e-08,3.09467481293147e-05,"polypeptide N-acetylgalactosaminyltransferase 5-like, transcript variant X2"
"53","LOC111112938",6.20836717954407,-1.72091682777648,0.360628170540517,-4.07876296954794,4.5275969329004e-05,0.00698759126644295,"wolframin-like"
"54","LOC111113022",22.9465785476316,-1.78599798684059,0.317252876034482,-4.84155732814742,1.28825497536562e-06,0.000574370866424122,"uncharacterized protein KIAA0930 homolog"
"55","LOC111113121",35.9532173747036,-1.80912301873358,0.290322543291005,-5.37031331105003,7.85999645871607e-08,9.48202184476703e-05,"PMS1 protein homolog 1-like"
"56","LOC111114568",11.7428857612805,-1.87126317719188,0.353527684583892,-4.58595818061642,4.51909057644393e-06,0.00132684908193249,"uncharacterized LOC111114568, transcript variant X2"
"57","LOC111114695",5.84693980009572,1.60110214668868,0.352315075514923,3.83492572582649,0.000125602243982046,0.0145040220886416,"uncharacterized LOC111114695, transcript variant X2"
"59","LOC111115628",34.8310093107932,0.997682729859793,0.222991379416545,3.35296697036495,0.000799502469648647,0.0491041363756654,"uncharacterized LOC111115628, transcript variant X1"
"60","LOC111116966",44.7347984345815,-1.06654888403169,0.218803408117905,-3.73188375380188,0.000190053206643822,0.0193886483184605,"MKI67 FHA domain-interacting nucleolar phosphoprotein-like"
"61","LOC111117059",85.7517996503081,-0.818232570070782,0.165864540890864,-3.42588335649552,0.000612803485829493,0.0419143656955423,"uncharacterized LOC111117059"
"62","LOC111117491",7.11617969539444,-1.55639281147823,0.356983079926156,-3.65953706194834,0.000252671299180705,0.0232854305500897,"uncharacterized LOC111117491, transcript variant X2"
"63","LOC111117551",42.2993232204436,-1.24798936519876,0.224867535868831,-4.43812114248854,9.07475427042299e-06,0.00229206116988581,"ATP-dependent zinc metalloprotease YME1 homolog"
"66","LOC111118281",23.3700517714979,1.28123366252976,0.279350089653007,3.69154584417961,0.000222895209840703,0.0218147360655479,"leucine-rich repeat-containing protein 40-like"
"67","LOC111118623",14.8862203656737,1.37721086197745,0.292884872445193,3.8486482847911,0.000118771392713023,0.0140173531909743,"uncharacterized LOC111118623, transcript variant X2"
"69","LOC111118703",9.14880026403631,1.46246101827949,0.347726615947959,3.48682258611156,0.000488795496990851,0.0358787816632674,"ERI1 exoribonuclease 2-like"
"70","LOC111118811",15.4548598714859,1.2760086991991,0.282164011709169,3.63621389199919,0.000276674624682562,0.0237683108262699,"KAT8 regulatory NSL complex subunit 2-like, transcript variant X1"
"71","LOC111118943",20.4167653143887,-1.24050836395515,0.272615817841436,-3.63334883426046,0.000279766379485823,0.0237683108262699,"uncharacterized LOC111118943"
"73","LOC111119108",56.3989873356522,-1.01567510866962,0.192880251439301,-3.96969157265217,7.19657260645203e-05,0.0094165588083119,"3-phosphoinositide-dependent protein kinase 1-like, transcript variant X1"
"74","LOC111119134",34.2692740448796,-1.43040272966959,0.272964490734609,-4.32438199742705,1.52960051821569e-05,0.00320123832348374,"uncharacterized LOC111119134"
"75","LOC111119190",69.1529798346685,0.915952659523991,0.180239108033511,3.69482886810655,0.00022003493389256,0.0217113158540872,"ornithine decarboxylase-like, transcript variant X1"
"76","LOC111119195",15.7658239209479,-1.66183724930145,0.334364435439325,-4.2224504153572,2.41660573609921e-05,0.004341955201666,"heterogeneous nuclear ribonucleoprotein D-like, transcript variant X2"
"79","LOC111119646",31.8009553558486,-1.61458368722379,0.315689716214999,-4.32254716303284,1.54238098323689e-05,0.00320123832348374,"PCNA-interacting partner-like"
"80","LOC111119689",84.5811880537759,-1.10350510285857,0.228112856728733,-3.74159139953056,0.000182858649679589,0.0193092317968675,"rapamycin-insensitive companion of mTOR-like"
"82","LOC111119758",15.7838970976291,-1.59958452179502,0.323467076405479,-4.17224694640411,3.01610488872046e-05,0.00518683866434528,"beta-1,3-galactosyltransferase 1-like, transcript variant X1"
"83","LOC111119809",7.35001385551553,1.43822705893124,0.346329888916081,3.43091109649838,0.000601557715793578,0.0413802959012748,"ATP-dependent Clp protease proteolytic subunit-like"
"84","LOC111119821",46.454021272799,-1.20223952968058,0.237604396737006,-4.00766796724968,6.13212480418816e-05,0.00848488717158817,"uncharacterized LOC111119821"
"85","LOC111119994",9.41323522980568,-1.45420448208755,0.311883138014055,-3.86107594580276,0.000112888804320876,0.0135895542641471,"transcription factor E2F3-like, transcript variant X2"
"86","LOC111120124",29.7817905581579,-1.50858815168698,0.293561338356495,-4.28730894447204,1.80850687399215e-05,0.00362846762485292,"uncharacterized LOC111120124"
"87","LOC111120343",4.49068756037137,-1.47521170585242,0.360739746198438,-3.39638678233822,0.000682817984537396,0.0449167371467824,"uncharacterized LOC111120343"
"88","LOC111120566",42.5636593777996,1.01737803819314,0.207531866426405,3.69763955486452,0.000217613588646481,0.0216498543812094,"piwi-like protein 1"
"89","LOC111120666",11.1832164018366,1.30333232960618,0.305708222055898,3.44554792318796,0.000569902903987862,0.039886576501197,"glutathione peroxidase-like, transcript variant X1"
"90","LOC111120860",40.1165186276076,-1.25892334067043,0.228869921976498,-4.40828280080434,1.0419343893375e-05,0.0024801386681558,"DNA excision repair protein ERCC-8-like"
"92","LOC111121267",8.71053338385173,-1.52093120104116,0.35590202078923,-3.57101428708611,0.000355601495107439,0.0283492105834659,"N-alpha-acetyltransferase 25, NatB auxiliary subunit-like"
"93","LOC111121529",36.7040760220657,-1.20321662005464,0.266250819771503,-3.58014529635137,0.000343403206367853,0.027931674312542,"coiled-coil domain-containing protein 178-like"
"96","LOC111122414",5.9213919273063,-1.41341077705727,0.340579777326774,-3.41597139498103,0.00063554922742595,0.042504119998631,"thimet oligopeptidase-like"
"97","LOC111122629",6.85027343377172,-1.48456280720301,0.360661577266645,-3.42305054106242,0.000619225627407848,0.0420747290563605,"rab GTPase-activating protein 1-like, transcript variant X1"
"99","LOC111122838",65.8445630815312,-0.790486358077926,0.15960939041483,-3.38630676223487,0.000708401473371184,0.0460958753321206,"condensin-2 complex subunit D3-like"
"102","LOC111123210",129.933045660162,1.04585450202195,0.221192976610694,3.59800982027867,0.000320661514268767,0.0266215400604649,"arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1-like"
"103","LOC111123248",62.1117083442583,-0.826939652949001,0.159780238742874,-3.61083233751728,0.000305215929228197,0.0256936318604828,"CAP-Gly domain-containing linker protein 1-like, transcript variant X2"
"106","LOC111124014",74.5979151349104,-1.14125645817147,0.186810690255261,-4.77090715179972,1.83398070044203e-06,0.000669697480563091,"vacuolar protein sorting-associated protein 8 homolog"
"108","LOC111124527",13.0985775486013,1.22507963084452,0.290714090597379,3.35408451940138,0.000796280364477642,0.0491041363756654,"crystallin J1A-like"
"109","LOC111124549",50.1352762434436,0.988342814651679,0.183505062306313,4.02355556501876,5.73260511709111e-05,0.00811871769406386,"protein cramped-like"
"110","LOC111124649",35.270938102379,1.14398415875127,0.215797580104117,4.14269779262559,3.43244117962851e-05,0.00558374688113082,"rho GTPase-activating protein 26-like"
"113","LOC111124759",34.0624260583719,-1.42067947735324,0.223882142533769,-5.22899890140483,1.70430378017702e-07,0.000120684758269241,"protein unc-50 homolog"
"114","LOC111125224",22.5495387524995,-1.37635925575334,0.301731585379175,-3.7329842493549,0.000189224431690296,0.0193886483184605,"outer dense fiber protein 2-like, transcript variant X5"
"116","LOC111125487",35.1288605418596,1.38860207949742,0.338059820348255,3.36804911723754,0.000757021082019287,0.0477121454730271,"uncharacterized LOC111125487"
"117","LOC111125498",45.2665739189985,-1.1507047159791,0.234977307248432,-3.8331561737867,0.000126509579606859,0.0145040220886416,"cytoplasmic FMR1-interacting protein 1-like"
"119","LOC111126066",56.7839946363481,0.882022491441005,0.182921837038307,3.45515058056546,0.00054998556388661,0.0391758947814616,"lipase maturation factor 2-like"
"120","LOC111126599",60.0379819093691,-1.22154985314716,0.185722421561215,-5.2311931159423,1.6841944962387e-07,0.000120684758269241,"myosin-10-like, transcript variant X3"
"122","LOC111127769",8.4216327947085,-1.55577245493537,0.356424174453408,-3.66353504763764,0.000248758160805493,0.023241425461941,"30S ribosomal protein S11-like, transcript variant X4"
"123","LOC111127947",40.4367991615526,-1.28372714680396,0.238138163022553,-4.34087142389713,1.41918753938088e-05,0.0031637369627902,"3-ketoacyl-CoA thiolase, mitochondrial-like"
"125","LOC111128461",33.6465705935185,1.15998097920569,0.243636336973637,3.73499696518653,0.000187717450928811,0.0193886483184605,"zinc finger protein 830-like"
"126","LOC111128787",20.4069186707793,-1.61268242121804,0.327957177781549,-4.15506204326993,3.25199286462382e-05,0.00543818497646648,"uncharacterized LOC111128787"
"127","LOC111128942",12.2396828545817,1.76546338335866,0.332889426405865,4.55245274600875,5.30240731784468e-06,0.00148442742540033,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like"
"128","LOC111128997",38.4982072226387,-0.972500462217173,0.19334189430618,-3.73690588276231,0.000186298616457553,0.0193886483184605,"furin-like protease kpc-1"
"130","LOC111129197",75.392178117532,0.888364752388932,0.158578777084308,4.02553711238137,5.68454137845862e-05,0.00811871769406386,"enhancer of mRNA-decapping protein 3-like"
"131","LOC111129520",26.7856175792518,1.62194777016576,0.309544361914005,4.43215234702579,9.32970570895537e-06,0.00229206116988581,"uncharacterized LOC111129520"
"132","LOC111129855",36.9064568750279,1.06080515563134,0.238563027376713,3.39870416865143,0.000677059072249517,0.0447826214930752,"cilia- and flagella-associated protein 61-like"
"133","LOC111129907",33.3285527020732,1.4684758313866,0.260892241326006,4.67041804383911,3.00587391397483e-06,0.000988809628828225,"transcription factor SPT20 homolog, transcript variant X3"
"134","LOC111129934",17.8645413191286,-1.40930822264083,0.291547954667426,-3.97638948955507,6.99694916756732e-05,0.0094165588083119,"malate dehydrogenase, cytoplasmic-like"
"135","LOC111130055",3.65288307681576,-1.58140067155168,0.361443057858211,-3.68356963180067,0.000229990420102995,0.0221489974175988,"acyl-CoA:lysophosphatidylglycerol acyltransferase 1-like, transcript variant X3"
"136","LOC111130094",4.3660379673085,-1.39413917155189,0.340847252278983,-3.35675046197941,0.000788642550918791,0.0490246003432588,"60S ribosomal protein L4-like"
"138","LOC111130189",45.4703080153611,1.18139809670723,0.214013584330767,4.35205129440621,1.3486969652767e-05,0.00306332340905677,"acid phosphatase type 7-like"
"139","LOC111130476",7.39601449481981,1.43406063975403,0.342937766288697,3.45269829149481,0.000555009388721973,0.0393011942437359,"leucine-rich repeat-containing protein 28-like, transcript variant X3"
"140","LOC111130501",5.44318972479144,-1.50070462214359,0.360875770673348,-3.4657483926115,0.000528757851232871,0.0383445000791644,"gamma-interferon-inducible lysosomal thiol reductase-like"
"142","LOC111131170",16.8473342231649,1.73101699687971,0.27579821869253,5.369929522753,7.87674185476577e-08,9.48202184476703e-05,"retinol dehydrogenase 12-like"
"143","LOC111131315",22.0003368976467,-1.40117012126859,0.326451242387808,-3.52631563858795,0.000421384432915594,0.0323098252924357,"signal recognition particle 54 kDa protein-like"
"145","LOC111131392",43.3438607761463,1.14006845481112,0.205742553034483,4.32612719966562,1.51753811873536e-05,0.00320123832348374,"CD82 antigen-like"
"146","LOC111131529",12.6183966790104,1.86062627278448,0.307790751328465,5.23286117543432,1.66906094372824e-07,0.000120684758269241,"uncharacterized LOC111131529, transcript variant X3"
"147","LOC111132043",31.5922161436909,1.38914574226938,0.280640854719666,4.05908734637829,4.92648846017047e-05,0.00741313351044152,"cryptochrome-1-like"
"148","LOC111132075",30.5703614259513,1.30391924746549,0.2887926413636,3.64939786030965,0.00026285572728561,0.0235178478596454,"acetyl-coenzyme A transporter 1-like"
"150","LOC111132155",15.6889062291929,-1.61031789204061,0.306335144599813,-4.44061974612052,8.97001740831978e-06,0.00229206116988581,"transmembrane protein 117-like, transcript variant X2"
"153","LOC111133086",4.57979125577094,1.50281387714079,0.358905994691724,3.49064628529504,0.000481853738848572,0.0355862288850252,"uncharacterized LOC111133086, transcript variant X1"
"154","LOC111133107",14.366971234959,-1.34625516086679,0.320376193419694,-3.42177472416213,0.000622138376144888,0.0420747290563605,"tribbles homolog 2-like"
"155","LOC111133163",23.472819992411,-1.16313721026291,0.250751548802685,-3.64160147613465,0.000270947284467673,0.0236352421045061,"U3 small nucleolar RNA-associated protein 4 homolog"
"156","LOC111133241",33.0655030092018,-1.71798629117396,0.266352045446319,-5.51145116499519,3.55887177189958e-08,5.35521229876589e-05,"vacuolar protein sorting-associated protein 51 homolog"
"159","LOC111133751",12.9638779197302,1.35074154818977,0.30583715489423,3.59910995304167,0.000319308169998808,0.0266215400604649,"translationally-controlled tumor protein homolog"
"162","LOC111133985",47.4928225234763,-0.87000130904566,0.181390004750603,-3.41805663381569,0.000630699818284819,0.0424154436453221,"zinc finger CCCH domain-containing protein 18-like"
"163","LOC111134206",44.6018793742858,-1.3966716783913,0.231407650247901,-4.95520211696937,7.22551406201343e-07,0.00039536699217508,"little elongation complex subunit 2-like, transcript variant X2"
"164","LOC111134216",225.124919201209,-0.779844056888775,0.138825868029612,-3.81660899664432,0.000135298321247878,0.0152007341614428,"eukaryotic translation initiation factor 3 subunit A-like, transcript variant X2"
"165","LOC111134393",11.7391920417944,-1.67710870029687,0.350987966824362,-4.06597614501983,4.7831828643922e-05,0.00728860193943712,"zinc finger protein 850-like"
"167","LOC111134580",7.93820037287033,1.46123647507897,0.321552319797711,3.76684104111257,0.000165326190479537,0.0177696132231488,"zinc transporter ZIP13-like"
"168","LOC111134719",71.2917664508671,1.03925748525861,0.232649930152284,3.39246818059216,0.000692659764525104,0.0453165122030066,"ubiquitin carboxyl-terminal hydrolase 32-like"
"169","LOC111134768",33.9148714860123,1.48228106621481,0.290207952346314,4.24620020317116,2.17426369201287e-05,0.00402673635760784,"alpha-centractin"
"173","LOC111135181",46.65209574296,-1.15875901009227,0.263571409166176,-3.44786641679835,0.000565033415617161,0.0397770307438561,"DNA-binding protein Ikaros-like, transcript variant X2"
"174","LOC111135253",178.535930424617,-0.883894477121961,0.136399129629738,-4.64734986830706,3.36226631158538e-06,0.00103781953484269,"calmodulin-binding transcription activator 1-like, transcript variant X5"
"175","LOC111135297",27.8120423707883,-1.368940391868,0.261430076361798,-4.28007522102957,1.86830156707066e-05,0.00368698594498304,"signal recognition particle subunit SRP72-like"
"177","LOC111135414",80.4313000954137,1.03431824586927,0.213834905695755,3.66786817763608,0.000244581217784469,0.023241425461941,"dnaJ homolog subfamily C member 16-like, transcript variant X2"
"178","LOC111135548",19.1726919518395,1.20210760708028,0.253378985728692,3.75764234884006,0.000171521796583313,0.0182723839581409,"E3 ubiquitin-protein ligase RNF31-like"
"179","LOC111135891",15.2606549663154,1.69462435865912,0.357462839579531,4.04132737366037,5.31494990350794e-05,0.0078026057241986,"peroxisome biogenesis factor 2-like"
"180","LOC111136099",21.5137772470371,-1.45543033981261,0.329530742719524,-3.65802088710915,0.000254170337722396,0.0232854305500897,"ATM interactor-like"
"182","LOC111136201",40.3928960718992,-1.29961873780805,0.272427736471309,-3.85283360425599,0.000116758738922744,0.0139162544470494,"TRAF-type zinc finger domain-containing protein 1-like"
"183","LOC111136327",8.39508620671251,1.36604097561857,0.331744767244898,3.36415547677559,0.000767782772889667,0.0481383803127386,"endoplasmic reticulum resident protein 29-like"
"184","LOC111136738",30.2884495609658,-1.28479096766261,0.308317328897772,-3.35625302464175,0.00079006250760859,0.0490246003432588,"uncharacterized LOC111136738"
"185","LOC111137010",44.0009509713373,-1.34267455123653,0.282792069689597,-3.8638797489473,0.000111600176836671,0.0135895542641471,"ras-related protein Rab-2"
"186","LOC111137079",22.7102143587672,-1.20698167471686,0.244633079160471,-3.91190626386677,9.15704554378303e-05,0.0114825535683396,"polypyrimidine tract-binding protein homolog 3-like"
"187","LOC111137482",28.6825315545626,-1.89747403650918,0.333181768786849,-4.94467041971658,7.62727927684443e-07,0.000399205164933275,"adenosine deaminase domain-containing protein 1-like"
"188","LOC111137579",35.2508719866233,1.36079191973326,0.260427954135918,4.26525609901897,1.99673033981246e-05,0.0038153396556607,"heat shock 70 kDa protein 13-like"
"190","LOC111137641",5.05071875412823,1.55646941582494,0.356644306104602,3.66322802148356,0.000249056644342116,0.023241425461941,"suppressor of cytokine signaling 4-like"
"191","LOC111137719",7.09703967547717,-1.50426341343049,0.344202994148698,-3.64396427327019,0.000268470702455799,0.0235901482931599,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase-like"
"192","LOC111137804",81.6375214426537,0.80836091431527,0.165050122820861,3.38297787830969,0.000717044078234516,0.046407401149393,"uncharacterized LOC111137804, transcript variant X3"
"193","LOC111138462",4.2774271274122,1.5077741643759,0.358473370135725,3.50869623564976,0.000450308897274887,0.0338801156587193,"thiamin pyrophosphokinase 1-like, transcript variant X1"
